工单ID,质检结果,质检备注,问题分类,对话内容
115657266466521088,合格,,充值问题-其他-其他,"2024-08-12 09:52:50 [玩家] ***:
    
    问题详情描述: 我8月11日购买的无名勋礼成功了，但是我的银行账单上好像没有，请确认我是否购买成功了
    图片上传(最多上传5张图片,10MB以下): 
    视频上传 (最多上传10个视频，每个视频容量不超过200MB，且仅支持mp4, .webm, .ogg, .mov): 
    联系邮箱: 

2024-08-12 10:06:16 [客服] ***:
    亲爱的开拓者您好~
    感谢您的联系，
    还请您直接与您的银行/支付平台联系确认对应的订单支付退款状态，
    如后续该笔订单没有支付成功经您的银行/支付平台联系我们，我们会扣除该笔商品同等价值数量的星琼
    具体还请以您后续游戏内邮件内容为准。
    感谢您的理解与支持。
    《崩坏：星穹铁道》客服团队

2024-08-12 10:10:53 [玩家] ***:
    所以说我只要保证账号里面有680星穹就可以了嘛

2024-08-12 10:49:28 [客服] ***:
    亲爱的开拓者您好~
    感谢您的联系，
    如有扣除数量我们会以邮件形式告知，还请您以邮件内容为准，
    也请留意该部份等额是与您购买价格有关。
    感谢您的理解与支持。
    《崩坏：星穹铁道》客服团队

"
115657243917615104,合格,HoYovers >HoYoverse,账号问题-换绑邮箱-换绑邮箱,"2024-08-12 09:47:14 [玩家] ***:
    
    문제 피드백: 안녕하세요.

이메일 인증에 대하여 문의 드립니다.

현재 제가 사용하는 디바이스가 아닌 다른 디바이스를 사용하려고 할때, 이메일 인증이 필요합니다. 그러나 현재 사용 중인 구글 계정이 알 수 없는 이유로 이용 정지를 당해 이메일 인증을 진행할 수 없는 상황입니다. 이와 관련하여 해결 방안을 문의 드리고자 합니다.

도움 주시면 감사하겠습니다.
    이미지 업로드 (최대 5장의 이미지 업로드 가능, 10MB 이하): 
    동영상 업로드 (동영상은 최대 10개 업로드 가능하며 각 동영상의 크기는 200MB를 초과할 수 없습니다. 지원하는 영상 형식: mp4, .webm, .ogg, .mov): 
    연락처: ***@***.***

2024-08-12 09:55:45 [客服] ***:
    안녕하세요 개척자님
    붕괴: 스타레일 고객센터에 연락 주셔서 감사합니다
    개척자님께서 보내주신 소중한 문의 내용은 잘 살펴보았습니다
    문제 접수 진행 전 확인을 위해 아래와 같이 요청 드리는 모든 정보 정확히 기재 후 전달해 주시기 바랍니다
    1. [HoYovers Account Issue Application Form]을 이미 제출한 경우 해당 [접수 번호]를 제공해 주시기 바랍니다 제출을 하지 않은 경우 ""아니오"" 라고 기재해 주시기 바랍니다 : 
    2. HoYoverse 아이디 :
    3. 연동 이메일 주소 :
    4. 연동 된 모든 소셜 계정 및 휴대폰 (Google, Game Center, Apple, Twitter, Facebook, Sony,휴대폰번호) : 
    5. 계정에 마지막으로 로그인한 날짜 :
    6. 문제 화면 스크린캡쳐 :
    개척자님의 문의에 바로 도움을 드리지 못한 점 사과드리오며
    소중한 답변을 기다리겠습니다
    감사합니다
    붕괴: 스타레일 고객센터 드림

2024-08-13 08:00:19 [玩家] ***:
    1. [HoYovers Account Issue Application Form]을 이미 제출한 경우 해당 [접수 번호]를 제공해 주시기 바랍니다 제출을 하지 않은 경우 ""아니오"" 라고 기재해 주시기 바랍니다 :  아니오
    2. HoYoverse 아이디 : 
    ***@***.***
    3. 연동 이메일 주소 :
    ***@***.***
    4. 연동 된 모든 소셜 계정 및 휴대폰 (Google, Game Center, Apple, Twitter, Facebook, Sony,휴대폰번호) : 전부 미연동
    5. 계정에 마지막으로 로그인한 날짜 : 8월 13일
    6. 문제 화면 스크린캡쳐 :
    스샷 화면은 메인인증하란 화면과 구글 계정정지 스샷 남깁니다. 
    혹시 더 필요한 자료나 정보가 있다면 답변 주시면 감사하겠습니다
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/13/0/8f6c14d6232ff2b94eee******f******b_******.jpg"" style=""max-height: 150px;"" ></img> <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/13/0/de5bde******a5eb05c******fa74_******.jpg"" style=""max-height: 150px;"" ></img> 

2024-08-13 09:07:55 [客服] ***:
    안녕하세요 개척자님
    붕괴: 스타레일 고객센터에 연락 주셔서 감사합니다
    겪고 계신 문제 관련하여 아래의 ■링크■를 클릭하고 지침에 따라 신청서를 작성해 주시기 바랍니다
    ■링크■ : https://cs.hoyoverse.com/new-csc-new-os-account-retrieve-fe/index.html?channel_id=212&token=12b******-ba0f-4854-a278-226f81c5037e
    1. 실제 수요에 따라 올바른 서비스를 선택하십시오 자세한 내용은 [HoYovers Account Issues Application Guide]를 참조하십시오
    2. 성공적인 제출 후에는 정보를 변경하거나 지원 양식을 취소할 수 없습니다 불편을 겪지 않도록 제출하기 전에 기입된 정보를 주의 깊게 확인하십시오 한편 지연을 방지하기 위해 중복 신청서를 제출하지 마십시오
    3. 결과를 기다리는 동안 새 이메일을 작성했다면 이 이메일을 사용하여 HoYovers 계정을 생성/연동하지 마십시오 그렇지 않으면 응용 프로그램의 결과가 영향을 받습니다
    가능한 한 빨리 문제를 검토하고 결과는 '***@***.*** '을 통해 영업일 기준 10일 이내로 발송됩니다(지원 양식 참조)
    감사합니다
    붕괴: 스타레일 고객센터 드림

"
115657178754908160,合格,,游戏问题-系统-跃迁,"2024-08-12 09:31:03 [玩家] ***:
    
    问题详情描述: 保底不是80吗，为什么都80了还不出啊。T-T
    图片上传(最多上传5张图片,10MB以下): 
    视频上传 (最多上传10个视频，每个视频容量不超过200MB，且仅支持mp4, .webm, .ogg, .mov): 
    联系邮箱: ***@***.***

2024-08-12 13:12:54 [客服] ***:
    亲爱的开拓者, 您好，
    非常感谢您对我们的支持！我们非常感激有您的陪伴。q(≧▽≤q)
    在角色活动跃迁中，您可使用「星轨专票」进行跃迁获得当前限定5星角色。活动期间，跃迁获取5星角色的基础概率为0.600%，综合概率（含保底）为1.600%，最多90次跃迁必定能通过保底获取5星角色，当跃迁获取到5星角色时，有50%的概率为本期5星概率提升角色。若本次跃迁获取的5星角色非本期5星概率提升角色，则下次跃迁获取的5星角色必定为本期5星概率提升角色。
    如果您对于跃迁想要了解更多详情可以拜访我们的官方公示：
    https://sr.mihoyo.com/news/public
    我们希望这能解答您的疑问。如果您还是不了解或是遇到其他问题也欢迎您随时联系我们获得帮助。(. ❛ ᴗ ❛.)
    《崩坏：星穹铁道》客服团队

"
115657028834033664,合格,,充值问题-恶意退款-其他,"2024-08-12 08:53:49 [玩家] ***:
    
    問題描述: 我原本儲值3280元台幣的星瓊，但因為有急需退款了，可今日扣除星瓊確是3280元台幣的快要兩倍
    圖片上傳(最多上傳5張圖片，10MB以下): 
    影片上傳 （最多上傳10支影片，每支影片容量不超過200MB，且僅支援mp4、webm、ogg和mov格式的檔案）: 
    聯絡方式: 

2024-08-12 10:01:03 [客服] ***:
    親愛的開拓者您好~
    感謝您的聯絡，
    如果退款的是首儲，
    將會扣除首儲獲得古老夢華同等數量的星瓊，但不會補發首儲資格，
    同檔位商品只要使用過就無法再次享有對應的雙倍福利，無論後續是否退款。
    感謝您的理解與支持。
    《崩壞：星穹鐵道》客服團隊

"
115656746372825088,合格,,充值问题-恶意退款-其他,"2024-08-12 07:43:41 [玩家] ***:
    
    問題描述: 什麼都沒做，上限突然發現我星瓊都沒了，我沒開MOD什麼都沒開純綠玩，到底為什麼???
    圖片上傳(最多上傳5張圖片，10MB以下): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/7d******cfd******df64a711e547b5b_******.png"" style=""max-height: 150px;"" ></img>
    影片上傳 （最多上傳10支影片，每支影片容量不超過200MB，且僅支援mp4、webm、ogg和mov格式的檔案）: 
    聯絡方式: ***@***.***

2024-08-12 07:56:15 [客服] ***:
    開拓者您好，
    感謝您的聯繫，退款行為違反了我們的服務條款，《崩壞：星穹鐵道》無法為您提供退款服務。
    經過反覆核查，我們確認了該帳號上存在對已成功充值的訂單進行了退款的行為。 基於此情況，列車組對相應帳號進行了星瓊扣除操作（星瓊餘額不足抵扣，則可能會為負數）此外，您會收到郵件的提示，我們建議您點擊遊戲內《退款行為星瓊扣除通知》郵件最下方的連結查看退款明細，明細內相關資訊是基於付款平台提供的退款訂單資訊的，列車組也會根據相關資訊進行星瓊的扣除以及後續的處理。 因此如果您對明細內顯示的退款訂單有任何疑問（如需要知曉退款原因），請您聯絡對應的儲值管道以了解情況。
    如果您同時收到了《退款行為補款通知》還請留意在收到此郵件後，請按照郵件提示內容在7天內及時將星瓊補齊為正數，逾期補齊則會面臨帳號封禁的風險。
    官方再次提醒各位開拓者，非正規管道的儲值行為存在非常高的風險，《崩壞：星穹鐵道》始終堅持確保公平的遊戲秩序，並保障開拓者遊戲資產安全。 我們不建議您以非常規的方式進行充值，嚴禁透過非官方途徑儲值，嚴禁使用第三方代儲。 同時我們也衷心希望各位與我們一起，共同營造和維護一個公平和諧的遊戲環境，以保障您的遊戲資產安全。
    感謝您的理解與配合~
    《崩壞：星穹鐵道》客服團隊

2024-08-12 08:39:04 [玩家] ***:
    我並沒有收到相關通知信，並且我是要把當初儲值的錢補上，還是把星瓊補上？

2024-08-12 08:48:14 [玩家] ***:
    我收到了，但為何我是退款3280，但是扣了快要2倍的星窮量？

2024-08-12 10:01:24 [客服] ***:
    親愛的開拓者您好~
    感謝您的聯絡，
    如果退款的是首儲，
    將會扣除首儲獲得古老夢華同等數量的星瓊，但不會補發首儲資格，
    同檔位商品只要使用過就無法再次享有對應的雙倍福利，無論後續是否退款。
    感謝您的理解與支持。
    《崩壞：星穹鐵道》客服團隊

"
115656730468024320,合格,"겪고 계신 문제가 잘 나타난 전체 과정이 담긴
> 겪고 계신 문제의 전체 과정이 잘 나타난(담긴)

표현이 다소 어색합니다.",游戏问题-系统-模拟宇宙,"2024-08-12 07:39:43 [玩家] ***:
    
    문제 피드백: 차분화우주 모험구역 저금통 잡기 미션에서 반디 비술로 공격 시 전투 진입하는 오류가 있음.
    이미지 업로드 (최대 5장의 이미지 업로드 가능, 10MB 이하): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/040d54e7d65d7583ef1241e75d1dae8f_******.jpg"" style=""max-height: 150px;"" ></img>
    동영상 업로드 (동영상은 최대 10개 업로드 가능하며 각 동영상의 크기는 200MB를 초과할 수 없습니다. 지원하는 영상 형식: mp4, .webm, .ogg, .mov): 
        <video src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/ae7af7fca******c92a422ef******ea97_******.mp4"" controls></video>
    연락처: 

2024-08-12 07:43:39 [客服] ***:
    안녕하세요 개척자님
    붕괴: 스타레일 고객센터에 연락 주셔서 감사합니다
    번거로우시더라도 보다 정확한 문제 파악을 위해 겪고 계신 문제가 잘 나타난 전체 과정이 담긴 동영상을 추가로 첨부하여 주시기 바랍니다
    개척자님의 문의에 즉각적인 도움을 드리지 못한 점 사과드리오며 소중한 답변을 기다리겠습니다
    감사합니다
    붕괴: 스타레일 고객센터 드림

"
115656458341253120,合格,"need to edit the template based on the information already given (in this case 3rd party account linked) ; additionally description was also given

also remind player that sharing/trading/buying/selling is against TOS when they mention it https://km.mihoyo.com/articleBase/6206/447145",账号问题-解绑三方账号-解绑三方账号,"2024-08-12 06:32:08 [玩家] ***:
    
    Descrição do Problema: Good morning, my name is Nicollas, I bought this account a while ago, as you can see in the history, when I logged in, I saw that it had a link with Apple, but I couldn't remove it, so I sent the account with my information, such as Facebook numbers and an email with my own name I bought the account legally I have prints if you want, today I discovered that you can remove the link by talking to you, so you could remove the link from Apple for greater peace of mind
    Carregar imagem (Carregue até 5 imagens, inferiores a 10 MB): 
    Envio de video (Até 10 vídeos podem ser carregados. O tamanho de cada vídeo não pode exceder 200 MB. Formatos suportados: .mp4, .webm, .ogg, .mov): 
        <video src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/5d679d728f9fa******b70b58ae0c94bd_******.mp4"" controls></video>
    Endereço de e-mail: 

2024-08-12 12:03:25 [客服] ***:
    Greetings Trailblazer,
    Thank you for contacting us!
    To speed up your request, please answer with complete and accurate information of your HoYoverse account:
    1. Case No. (If you have accepted our account service through submitting 【HoYoverse Account Issue Application Form】before, please provide the corresponding Case No. to help us check the information; If it is the first time you try submitting this form, please write ""No"". Please notice if you have retrieved your account before, a form should have been submitted and approved.)
    2. Game Name (such as Genshin Impact, Honkai Impact 3rd, Tears of Themis etc.)
    3. The UID of the Game Account you want to regain access to or have the issue with. The UID is a unique identifier visible in-game and is used to find your account.
    4. The username linked to the account, if one is set. It is used to login to the account instead of the email address.
    5. Your last linked email address to the account.
    6. Any 3rd party accounts linked to the account (Google, Game Center, Apple, X, Facebook or Sony).
    7. The last time you logged into the account.
    8. Detailed description of your problem.
    Your request will be handled as soon as possible upon receiving your reply. Thank you for your patience and understanding.
    Kind regards,
    Honkai: Star Rail CS Team

"
115656422370902016,合格,,游戏问题-系统-跃迁,"2024-08-12 06:23:12 [玩家] ***:
    
    Описание проблемы: у меня история круток пропала, на всех баннерах
    Загрузить изображение (Не более 5 изображений размером до 10 МБ): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/847d634be5e46e4af100c9d9d3c01f33_******.png"" style=""max-height: 150px;"" ></img>
    Загрузить видео (Можно загрузить до 10 видеофайлов, размер каждого файла не должен превышать 200 Мб. Поддерживаемые форматы: .mp4, .webm, .ogg, .mov): 
    Email: 

2024-08-12 18:53:41 [客服] ***:
    Приветствуем, Первопроходец! (´• ω •`)
    Благодарим за обращение~
    Просим прощения за возникшие неудобства. Т_Т
    Мы уже передали информацию об этом ответственной команде. Постараемся разобраться как можно скорее! ( ◡̀_◡́)ᕤ
    А пока попробуйте, пожалуйста, выйти из игры через Меню Смартфона, посидеть минут 10 на экране с Экспрессом или проверить целостность файлов через 'Обновление' там же. ( ❛ᴗ❛ ) ♡

"
115656368617029632,合格,Good work,游戏问题-系统-其他,"2024-08-12 06:09:51 [玩家] ***:
    
    Issue Description: Hi I just bought the express pass and had the 300 oneric shards and bought one rail pass but it's only showing I have 65 left. Just confused about that.
    Upload image(Upload up to 5 pictures, each less than 10 MB): 
    Upload video (A maximum of 10 videos can be uploaded. The size of each video cannot exceed 200 MB. Supported formats: .mp4, .webm, .ogg, .mov): 
    Contact Email: ***@***.***

2024-08-12 11:52:31 [客服] ***:
    Greetings Trailblazer,
    Thank you for bringing this to our attention~ ^^
    We sincerely apologize for this inconvenience and we will do our best to help you out. (*_ _)人  Upon checking the issue, we kindly advise you to check your recent transactions properly via Bug Report menu.
    If you have more concern or questions, please feel free to contact us again~ (＠＾◡＾)
    Also, please kindly be aware that if there is no response to this ticket within the next 2-3 days, the ticket will expire. Rest assured, you can submit a new ticket to reconnect with us.
    May this journey lead us Starward~

"
115655993679478784,合格,"in reference to latest announcements: a proper title and signature are required now in CSC, please adapt swiftly",游戏问题-客户端问题-性能/卡顿,"2024-08-12 04:36:44 [玩家] ***:
    
    Issue Description: I wil made it clear, i don't have a good phone, it's a Xiaomi Redmi Note 13 pro 4g, so lower performance than the 5g version, but i can still play at 60 fps on low. But i have a big issue in the Login Page, it lags a lot and the phone is really hot. Is it rendered in real time? Because i can't think of a video that require that much power. The issue is mainly when downloading files, because it makes the phone hot for way too much time. I think that this thing can help not only me, but a lot of people. Other than the Login Page, the game runs smoothy(on low graphics, but i don't care, i have a PC) so i can't understand this situation. I hope to have and anwer, Thank you.
    Upload image(Upload up to 5 pictures, each less than 10 MB): 
    Upload video (A maximum of 10 videos can be uploaded. The size of each video cannot exceed 200 MB. Supported formats: .mp4, .webm, .ogg, .mov): 
    Contact Email: 

2024-08-12 11:40:50 [客服] ***:
    Greetings Trailblazer,
    Thank you for sharing this with us. ^^
    Please accept our sincere apologies for the inconvenience you have encountered. (*_ _)人
    Upon checking the issue, we kindly advise you to try restarting your console/device and please make sure to close all running programs while opening the game, also, please do try to lower your graphics settings to see any difference in performance and lastly, kindly try verifying the file integrity of the game.
    If issue still persist, please feel free to contact us again~ (＠＾◡＾)

"
115655904827670528,合格,,游戏问题-游戏内本地化相关-其他配音问题,"2024-08-12 04:14:40 [玩家] ***:
    
    問題詳細: クエスト中のムービー画面でよく音声や画面が途切れます。携帯でプレイしていますが、iPhone15PRO 500Gぐらいの物を使用しているので容量は問題ありません、携帯を変更する前iPhone13 mini からも止まっていたので、携帯の問題であれば機種変更したら直るかと期待してたのですが直りませんでした。
好きなキャラの同行クエで止まらないか心配でしたが、やはりムービー中も幾度と止まります。

ムービー中頻繁に止まる訳ではないのですが、必ず1〜2回はいいところで音声が途切れたりするため、すごく残念な気持ちになります。

携帯を再起動をしても直るわけではなく、最新の幽州獄でも音声が止まりました。

アップロードされる度に改善をずっと期待していたのですが、ネットで見てみても同じ症状の方は見受けられないようなのでわたしのデータの問題なのかもしれません。

何か直す方法や試した方がいい方法等ございませんでしょうか？
アンインストールしてデータが消えてしまうのが怖いため、試してみても良い方法がありましたらご教示いただきたいです。

ストーリーが大好きなのでどうしても快適にプレイしたいと思っています。

動画はわかりやすく毎回必ず止まる箇所をあげております。
何卒助けていただけると嬉しいです。

よろしくお願い申し上げます。
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
        <video src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/******e6956db0801a2ebbd1112a0_******.mov"" controls></video>
    Email: ***@***.***

2024-08-12 10:34:37 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、開拓者様にはご迷惑をおかけし申し訳ございません。
    お手数ではございますが、以下の操作で改善されるかお試しいただけますでしょうか。
    ・「崩壊：スターレイル」の再起動
    ・「崩壊：スターレイル」の再インストール
    以上2点の操作に加えて以下の手順もお試しください。
    1．ゲーム内のスマホ画面で右下のアイコンからログアウトする
    2．「崩壊：スターレイル」のログイン画面まで戻った状態で「リソース検証」を行う
    ※星穹列車の画面の右上にございます、「更新」と記載のあるアイコンを押していただくと行えます
    3．クエストが進行しない場合、離れた界域アンカーへ移動後、再び該当エリアを訪れる
    上記を実施いただくも再度同じ事象が発生する場合は、確認をいたしますため、
    下記項目をお書き添えの上、再度ご連絡いただけますでしょうか。
    ■問題の発生日時
    　※可能な限り詳細な時間をご記載ください
    ■確認環境を開拓者様の環境に近づけるため、問題が発生した際の機種をご記載ください
    　（記入例：iPhone11 13.4等）
    　※PC版をご利用の場合、下記6点をご確認の上、ご記載ください。
    　 OS:
    　 CPU：
    　 RAM：
    　 ビデオカード：
    　 DirectXバージョン：
    　 ストレージの空き容量：
    上記の点につきまして円滑な確認を行うため、何卒ご協力の程よろしくお願い申し上げます。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115655894694232064,合格,,账号问题-【JP】改生日-改通行证生日处理,"2024-08-12 04:12:10 [玩家] ***:
    
    問題詳細: 生年月日を誤って入力したため変更したいです。
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: 

2024-08-12 10:32:04 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件につきまして、
    設定されたHoYoverse通行証の生年月日に誤りがございます場合、
    こちらで対応いたします。
    ※ゲーム内プロフィール誕生日は仕様上変更をいたしかねます。
    また、本対応はご本人様確認などの後に変更手続きをいたしますため、
    お手数ではございますが、以下項目について再度ご連絡いただけますでしょうか。
    1, 正しい生年月日
    　※年月日をすべてご記載ください
    2,「 崩壊：スターレイル」のプレイを開始した日
    3, 下記注意事項に同意される際は『注意事項に同意』と本文にご記載ください
    　※同意の確認が取れない場合は変更をいたしかねます
    ====
    【注意事項】
    生年月日に誤りがなく変更申告を行った場合、当環境下において
    以下「崩壊：スターレイル」の利用規約に抵触する可能性もご留意いただきますようお願いいたします。
    ※HoYoverse通行証の生年月日の変更対応は1回のみとなります。
    ■崩壊：スターレイル利用規約　第9条　禁止事項
    2)  虚偽の情報によって、本サービスへの登録手続を行う行為。
    ====
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

2024-08-12 15:58:38 [玩家] ***:
    対応ありがとうございます
    1 正しい生年月日は  2003年10月11日 です。
    2 崩壊スターレイルをプレイし始めたのは2024年6月18日です。
    3私は注意事項に同意します。

2024-08-12 16:14:25 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、ご依頼いただいた点の対応が完了いたしました。
    正常に生年月日の変更が処理されましたため、お手すきの際にご確認いただけますと幸いです。
    もしよろしければ今回のサポートについて評価（1～5点）をお願いいたします。
    お寄せいただいた評価は、私ども「崩壊：スターレイル」スタッフ一同の励みとなるだけでなく、今後のサポート向上のためにも役立ててまいります。
    何卒、ご協力いただけますと幸いです。
    なお、追加でのご質問やご連絡がございましたら、お手を煩わせてしまい恐縮ではございますが、
    迅速な対応のため新規であらためてお問い合わせいただけますようお願い申し上げます。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115655509422243840,合格,,游戏问题-游戏内本地化相关-文本翻译问题,"2024-08-12 02:36:28 [玩家] ***:
    
    Problème: Erreurs multiples

Lors de la sous Mission Pionnière (dont j'ai oublié le nom) où le groupe de Yunli, March7th et Yanqing pistent des personnes louches se révèlant être des Borissiens au port des astroskiffs de fret, j'ai pu remarquer plusieurs erreurs.
Dans un premier temps, il y a un mot qui manque, juste après que le groupe ait rencontré les suspects pour la première fois. Yunli dit ""ce n'est pas pour autant qu'ils reconnaîtraient s'ils me voyaient"" il manque le mot ""me"" devant ""reconnaîtraient""
Plus tard, lorsque le groupe de héros piste les suspects, il y a une erreur au niveau de la synchronisation de l'audio et du texte. Le membre de la Commission du Ciel parle à son camarade Chevalier des Nuages, mais leurs voix sont inversées; le Membre de la Commission du Ciel parle avec la voix grave du Chevalier des Nuages, alors que ce dernier parle avec la voix normale du Membre de la Comission du Ciel. Leurs noms sont inversés dans la ligne de texte aussi.
    Mettre en ligne l'image (Mettez en ligne jusqu'à 5 images, chacune de moins de 10 Mo): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/26cbb0a9e1a219fda74dd7acddfec8f6_******.PNG"" style=""max-height: 150px;"" ></img> <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/******a******e******b2f30da2cc77c_******.PNG"" style=""max-height: 150px;"" ></img>
    Télécharger une vidéo (Un maximum de 10 vidéos peuvent être mises en ligne. La taille de chaque vidéo ne peut pas excéder 200 Mo. Formats pris en charge : .mp4, .webm, .ogg, .mov): 
    Informations de contact: 

2024-08-12 02:38:06 [玩家] ***:
    Je rajoute aussi par manque de place, il y a une troisième erreur lors de cette quête.
    Une fois que les trois Borissiens ont été démasqués, un dialogue se lance entre nos héros. L'un des choix de dialogue est le suivant ""Les Borissiens s'est infiltré à Xianzhou"".
    ""Les Borissiens"" étant au pluriel, il faut écrire ""Les Borissiens se sont infiltrés""
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/0056fe5f0755bb155b558af******d04c_******.PNG"" style=""max-height: 150px;"" ></img> 

2024-08-12 16:46:23 [客服] ***:
    Cher Pionnier/Pionnière,
    Nous vous remercions de nous avoir contactés.
    Votre commentaire concernant la localisation a été transmis à notre équipe pour examen. Nous apprécions grandement votre intérêt pour le jeu.
    Par rapport au problème de synchronisation. Pourriez-vous clarifier si la synchronisation est uniquement problématique à l'écrit, par exemple, les doublages audio correspondent bien à leurs personnages et à leurs dialogues mais à l'écrit les nom des personnages sont inversés ? Nous vous remercions pour votre patience et compréhension.
    Cordialement
    Honkai: Star Rail CS Team

2024-08-13 06:38:05 [玩家] ***:
    Pour le problème de synchronisation :
    Ayant déjà passé ce moment en jeu, je vais me baser sur une vidéo Youtube où j'ai pu réentendre le problème. Je précise que contrairement à la vidéo, le texte de mon jeu est en Français.
    Le passage ""problèmatique"" est ici : https://youtu.be/pPXhxenVaw4?t=4482
    Nous pouvons entendre la voix du membre de la Commission du Ciel qui est entrain de parler. Néanmoins, le locuteur renseigné dans le texte qui apparaît est le Chevalier des Nuages.
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/13/0/dd3d9d4ed55b75a0b8e9e97bea******_******.PNG"" style=""max-height: 150px;"" ></img> 

2024-08-13 06:42:40 [玩家] ***:
    Je continue ici par manque de place;
    et évidemment, lorsque son compère lui répond, le locuteur renseigné est le membre de la Commission du Ciel alors que c'est bien le Chevalier des Nuages qui parle.
    Et du coup, vous pourrez transmettre cette coquille à l'équipe de localisation Anglaise vu qu'ils ont l'erreur aussi, si vous êtes en contact avec eux
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/13/0/e6d******fa******af******a5e6_******.PNG"" style=""max-height: 150px;"" ></img> 

2024-08-13 13:15:54 [客服] ***:
    Parfait ! Nous vous remercions pour ces détails. Votre commentaire concernant la localisation française et anglaise sur ce texte a été transmis à notre équipe pour examen. Auriez-vous d'autres questions, suggestions ou problèmes auxquels nous pourrions vous aider ?

2024-08-14 04:59:30 [玩家] ***:
    Bonsoir, je n'ai aucun problème à faire remonter pour le moment. Vous pouvez donc clôturer. Merci !

2024-08-14 14:21:15 [客服] ***:
    D'accord ! N'hésitez surtout pas à nous contacter à nouveau si vous avez d'autres questions, problèmes ou suggestions. Bon voyage dans l'Astral Express~
    Cordialement
    Honkai: Star Rail CS Team

"
115655459090268160,合格,,游戏问题-游戏内本地化相关-文本翻译问题,"2024-08-12 02:23:58 [玩家] ***:
    
    問題詳細: 仙船でシエン先生に講談忌憚を聞く際に龍尊MK-2000を選んでいると龍尊龍尊MK-2000になっているところがある
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/12/0/e25f1685f2fc3ad8dd9f7a0e7c5b7b11_******.jpeg"" style=""max-height: 150px;"" ></img>
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: ***@***.***

2024-08-12 10:30:33 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、ご不便をお掛けし申し訳ございません。
    ご報告いただいた点の調査を進めてまいります。
    問題を確認したのち、今後の修復箇所として対応を進めてまいります。
    この度はご不便ご迷惑をお掛けいたしております中、早急な改善に至らず誠に申し訳ございません。
    何卒ご理解賜りますようお願い申し上げます。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
