工单ID,质检结果,质检备注,问题分类,对话内容
115785284143153152,合格,,充值问题-退款申请-KR:七天无理由/未成年,"2024-09-03 11:46:22 [玩家] ***:
    
    문제 피드백: 결제수단 잘못 지정했어요.

다시 결제하게 성옥 환불하고 싶어요.

Uid ******
결제일 24년 9월 3일
결제마켓 삼성 갤럭시 스토어
결제수단 폰결제
주문번호는 영수증에 있어요.
    이미지 업로드 (최대 5장의 이미지 업로드 가능, 10MB 이하): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/661bf7a1607a91bf97f50cfc512d099a_******.jpg"" style=""max-height: 150px;"" ></img>
    동영상 업로드 (동영상은 최대 10개 업로드 가능하며 각 동영상의 크기는 200MB를 초과할 수 없습니다. 지원하는 영상 형식: mp4, .webm, .ogg, .mov): 
    연락처: 

2024-09-03 11:48:45 [客服] ***:
    안녕하세요 개척자님
    붕괴: 스타레일 고객센터에 연락 주셔서 감사합니다
    개척자님의 소중한 문의 내용은 관련 부서에 전달하였으며
    빠른 시일내에 요청하신 환불로 도움을 드릴 수 있도록 하겠습니다
    *초회 보너스가 포함된 상품의 환불을 진행할 경우 초회 보너스 혜택은 다시 적용될 수 없습니다
    *환불 금액의 재입금은 은행/카드사에 따라 최대 14일 정도 소요될 수 있습니다
    환불 과정 중 재화 사용 기록이 조회 될 경우
    환불로 도움을 드릴 수 없다는 점 참고해 주시기 바랍니다
    <붕괴: 스타레일>에 대한 관심과 사랑에 감사드리오며
    기타 문의 사항 있으시면 언제든지 고객센터를 찾아주세요
    감사합니다
    붕괴: 스타레일 고객센터 드림

2024-09-03 13:23:07 [玩家] ***:
    네 빠른 환불 부탁드려요~

2024-09-03 14:40:24 [客服] ***:
    안녕하세요 개척자님
    붕괴: 스타레일 고객센터에 연락 주셔서 감사합니다
    개척자님께 더 큰 만족과 향상된 게임 콘텐츠를 제공해 드릴 수 있도록 최선을 다하겠습니다
    <붕괴: 스타레일> 에 대한 지속적인 관심과 사랑에 감사드리오며 기타 문의 사항 있으시면 언제든지 고객센터를 찾아주시기 바랍니다
    감사합니다
    붕괴: 스타레일 고객센터 드림

"
115785085031088128,合格,,游戏问题-客户端问题-游戏内阻塞,"2024-09-03 10:56:55 [玩家] ***:
    
    Issue Description: I am stuck inside the astral express, even when I haven’t been introduced to the area yet because the doomsday boss fight has not yet been completed. I left the fight abruptly and suddenly I’m inside this area. The teleport waypoints aren’t available due to quest reasons, so I am unable to leave the train. When I try to check the map whilst inside the train, the screen only appears as “navigating” without showing the contents of the map. There is absolutely no way to exit the train independently, so I am stuck inside this area forever given the fact the quest hasn’t been concluded. Please, fix this somehow. I really do not want to lose this account.
    Upload image(Upload up to 5 pictures, each less than 10 MB): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/******b4a******ed0b28e06f017_******.png"" style=""max-height: 150px;"" ></img> <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/9d******ca744e787d2b1d8e9eda2_******.png"" style=""max-height: 150px;"" ></img> <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/6e3b89c2ed9e7d71ca0c7831a6ff0ad7_******.png"" style=""max-height: 150px;"" ></img>
    Upload video (A maximum of 10 videos can be uploaded. The size of each video cannot exceed 200 MB. Supported formats: .mp4, .webm, .ogg, .mov): 
    Contact Email: ***@***.***

2024-09-04 15:51:31 [客服] ***:
    Dear Trailblazer,
    Thank you for the follow up,
    Rest assured, we have recorded the issue and forwarded it to the relevant Team. Please note that it will take some time for the relevant Team to investigate on the issue.
    Honkai: Star Rail CS Team

2024-09-05 10:23:59 [客服] ***:
    Greetings Trailblazer,
    Thank you for reaching out to us! 
    We sincerely thank you for your report, can you please let us know if the issue still persist?
    Kindly make sure to play the game on well connected environment!
    Honkai: Star Rail CS Team

"
115784961685061632,合格,,游戏问题-系统-模拟宇宙,"2024-09-03 10:26:18 [玩家] ***:
    
    Deskripsi Masalah: Ada bug di simulated universe, ketika selesai lawan totter gak bisa lanjut ke stage berikutnya
    Unggah gambar (Maks. unggah 5 gambar, setiap gambar kurang dari 10 MB): 
    Unggah video (Maks. 10 video, setiap video tidak melebihi 200 MB. Hanya mendukung mp4, .webm, .ogg, .mov): 
    Kontak Email: ***@***.***

2024-09-04 14:13:05 [客服] ***:
    Halo Trailblazer,
    Terima kasih sudah menghubungi kami (っ °Д °;)っ
    Kami mohon maaf atas ketidaknyamanan ini, dalam situasi ini silahkan logout dari game, coba gunakan 'verifikasi integritas file' dengan menekan tombol ""update"" di layar login.
    Setelah itu, kami ingin menyarankan Trailblazer untuk coba ubah setting grafik in-game anda (Paling rendah/Rendah/Medium/Tinggi) untuk melihat apakah masalah sudah diperbaiki.
    Selain itu, Trailblazer juga dapat mencoba untuk mengubah antara ""Mode Normal"" dan ""Mode Compatible"" pada In-game Display Setting untuk melihat apakah ini membantu.
    Jika permasalahan masih berlanjut, mohon berikan kami informasi berikut untuk pemeriksaan lebih lanjut.
    1. Platform (Android/IOS/ PC/ PS)
    2. Sistem Operasi, Info perangkat (Brand, model, CPU, GPU, dll.)
    3. Video demonstrasi permasalahan
    Kami akan menunggu kabar dari anda.
    (Perlu diberitahukan bahwa tiket ini akan expired secara otomatis setelah 3 hari jika tidak ada balasan, tidak perlu khawatir, anda dapat mengirimkan tiket baru jika hal itu terjadi)
    Honkai: Star Rail CS Team

"
115784738279587840,合格,"You should not have double blank lines in replies, only one is enough.",游戏问题-游戏内本地化相关-文本翻译问题,"2024-09-03 09:30:48 [玩家] ***:
    
    Descrição do Problema: Erro de digitação no texto da técnica da Acheron. No texto está escrito ""... e reduzindo a Tenacidade ""te"" todos os inimigos..."". 

O certo provavelmente seria ""... e reduzindo a Tenacidade ""de"" todos os inimigos..."".

(por favor deixa eu unir minhas contas em uma sóóó  >:c   )
    Carregar imagem (Carregue até 5 imagens, inferiores a 10 MB): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/3b02c8155c8506e7821f3c638ed4518e_******.png"" style=""max-height: 150px;"" ></img>
    Envio de video (Até 10 vídeos podem ser carregados. O tamanho de cada vídeo não pode exceder 200 MB. Formatos suportados: .mp4, .webm, .ogg, .mov): 
    Endereço de e-mail: 

2024-09-03 15:11:24 [客服] ***:
    Saudações Desbravador!
    Muito obrigada por nos contatar!  (＾▽＾) 
    Agradecemos o muito o seu feedback sobre este problema, feedbacks nos ajudam a melhorar o nosso jogo e somos gratos de ouvi-lo de você, gostariamos de informar que iremos reportar o problema para a equipe relevante. 
    Infelizmente não é possivel unir as contas em uma só se elas foram criadas em contas HoYoverse diferentes.
    Pedimos desculpas pelo inconveniente e agradecemos pelo seu apoio, por favor não hesite em contatar-nos se tiver alguma outra dúvida ou sugestão! 
    Equipe SAC Honkai: Star Rail

"
115784675465691136,合格,,充值问题-退款申请-US/JP/中国大陆:未成年,"2024-09-03 09:15:12 [玩家] ***:
    
    问题详情描述: 我弟弟充值了你们崩坏这个游戏，怎么退款啊，他还是未成年人
    图片上传(最多上传5张图片,10MB以下): 
    视频上传 (最多上传10个视频，每个视频容量不超过200MB，且仅支持mp4, .webm, .ogg, .mov): 
    联系邮箱: 

2024-09-03 15:29:21 [客服] ***:
    亲爱的开拓者，
    感谢您与我们联系！
    根据您所描述的情况，还烦请您提供以下的资讯让我们做进一步的协助。
    - 相关游戏UID:
    感谢您的理解，静待您的回复。
    《崩坏：星穹铁道》客服团队

"
115784163760603136,合格,"GM: while inspector suggestion can be taken into account on how to reassure even more the player, nothing during the process of this ticket is wrong and we cannot deduct additional points if there is no process mistake. Score changed

Inspector : While the CS reply is correct, I think could have emphasized a bit more on the fact that there is not an issue with the obtained items as indicated in the Wish History to make it more complete as the player mentioned to check.",游戏问题-系统-跃迁,"2024-09-03 07:08:07 [玩家] ***:
    
    Descripción del problema: Hola

Mientras jugaba la parte final de la historia de Aventurino, lancé una tirada de 10 en Salto normal, y me salió Gepard en la tirada. No obstante, luego de buscarlo este no figura, y si miras el registro pone que ha salido Hertha...cuando me había salido la animación de las 5 estrellas con Gepard...¿lo podéis arreglar?
    Subir imagen (Máx. 5 imágenes, 10 MB o menos): 
    Subir video (Máx. 10 videos, cada uno de menos de 200 MB. Formatos compatibles: mp4, .webm, .ogg, .mov): 
    Correo electrónico: 

2024-09-03 18:41:53 [客服] ***:
    Saludos Trazacaminos,
    Muchas gracias por contactarnos.
    Te pedimos una disculpa por esto. :c
    Para poder investigarlo, esperemos a que el historial del Salto se actualice, ¿sí? Este puede demorar un tiempo en ser actualizado.
    Por favor, intenta revisar tu historial nuevamente luego de una hora. Si luego de una hora y de haber reiniciado el juego todavía ves que el problema persiste, por favor avísanos y envíanos capturas de pantalla o un video de tu historial actualizado mostrando que obtuviste a Gepard para que podamos revisarlo.
    ¡Gracias por tu paciencia! ^_^
    (Por favor, ten en cuenta que este ticket expirará automáticamente si pasan 3 días sin recibir respuesta, pero no te preocupes, puedes iniciar un ticket nuevo si eso sucede)
    Equipo de Soporte Honkai: Star Rail

2024-09-04 06:55:58 [玩家] ***:
    Hola
    Tras unas cuantas horas, más de lo habitual, se ha actualizado el historial y pone que lo que me tocó fue el Cono de Gepard, aunque juraría que la animación fue del personaje y no del cono...Revisarlo, porque las imágenes son bien diferentes como para confundirlas, no vaya a ser que le rompáis la esperanza y las ganas de jugar a más jugadores.
    Un saludo

2024-09-04 18:24:57 [客服] ***:
    Saludos Trazacaminos,
    Nos alivia saber que esto fue aclarado. Sentimos mucho la confusión y agradecemos tus comentarios sobre las imágenes~
    Cualquier otra cosa que necesites, no dudes en volver a escribirnos y estaremos aquí para ti~
    Apreciaríamos mucho si consideraras darnos una buena calificación en la encuesta que recibirás pronto~
    ¡Que tengas un día muy lindo! (●'◡'●)ﾉ♥
    Equipo de Soporte Honkai: Star Rail

"
115783883782422528,合格,,充值问题-其他-其他,"2024-09-03 05:58:36 [玩家] ***:
    
    Issue Description: Hello. On september 2nd, an unauthorized 2 top up charges been made. I asked the Galaxy Store a refund request but they asked  a screenshot of the approval from the developer of the app that you need to be refunded from Samsung.

i hope you guys can help me. I did not make the purchase so. I will also block my credit card incase of more unauthorized purchases. 

Attached images are the purchases.
    Upload image(Upload up to 5 pictures, each less than 10 MB): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/86a******ea******e5456d2588c4ae3_******.png"" style=""max-height: 150px;"" ></img> <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/a5f8e420b67fad427f******a783dae8_******.png"" style=""max-height: 150px;"" ></img>
    Upload video (A maximum of 10 videos can be uploaded. The size of each video cannot exceed 200 MB. Supported formats: .mp4, .webm, .ogg, .mov): 
    Contact Email: 

2024-09-04 15:51:08 [客服] ***:
    Dear Trailblazer.
    Thank you for reaching us.
    Please contact the card-issuing bank to apply for a refund of the relevant order and provide relevant supporting materials as required by the bank.
    If the bank or the police need us to offer supporting information, we would like to try our best to assist according to the procedures.
    Thank you very much for your understanding.
    Kind regards,
    Honkai: Star Rail CS Team

"
115783339395383296,合格,,游戏问题-客户端问题-卡死/无响应,"2024-09-03 03:43:23 [玩家] ***:
    
    Miêu tả lỗi: Không thẻ thoát nhiệm vụ, phải khởi động lại game 3 lần
    Tải ảnh (Tối đa tải lên 5 ảnh, 10 MB trở xuống): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/386d9513f9db604a8ecfe7e98b8c7c04_******.jpg"" style=""max-height: 150px;"" ></img>
    Tải video (Tối đa tải 10 video, dung lượng mỗi video không quá 200 MB, và chỉ hỗ trợ mp4, .webm, .ogg, .mov): 
    Email liên hệ: ***@***.***

2024-09-03 18:39:30 [客服] ***:
    Nhà Khai Phá thân mến,
    Cảm ơn bạn đã liên hệ với chúng mình nhé! Chúng mình rất xin lỗi về vấn đề bạn đang gặp phải. 
    Về vấn đề của bạn, bạn vui lòng cung cấp cho chúng mình video quay lại quá trình bạn gặp lỗi và thông tin thiết bị bạn đang sử dụng để chúng mình có thể hỗ trợ bạn tốt hơn nhé. 
    Yêu cầu này của bạn sẽ được xử lý ngay khi chúng mình nhận được đầy đủ phản hồi của bạn. Cảm ơn bạn đã kiên nhẫn và thông cảm nhé.
    Honkai: Star Rail CS Team

"
115783254234234880,合格,,充值问题-支付未到账-PC/网充未到账,"2024-09-03 03:22:14 [玩家] ***:
    
    問題描述: 扣款之後沒有商品 
多點幾次之後去帳號查看結果被扣款了
    圖片上傳(最多上傳5張圖片，10MB以下): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/94e29fa417fbc7a3eb8d193c1a8f2d29_******.png"" style=""max-height: 150px;"" ></img>
    影片上傳 （最多上傳10支影片，每支影片容量不超過200MB，且僅支援mp4、webm、ogg和mov格式的檔案）: 
    聯絡方式: ***@***.***

2024-09-03 03:39:01 [玩家] ***:
    扣款之後沒有商品 
    多點幾次之後去帳號查看結果被扣款了
    點了兩三次都沒反應
    結果還是被扣款
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/d84ddcc6e******d******b8800a8589_******.png"" style=""max-height: 150px;"" ></img> <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/94e29fa417fbc7a3eb8d193c1a8f2d29_******.png"" style=""max-height: 150px;"" ></img> 

2024-09-03 13:51:13 [客服] ***:
    親愛的開拓者，您好 (*^^*)♡
    感謝您聯絡我們~ 我們建議您先與付款平台確認訂單已成功付款，未有退款，且訂單未意外購買到其他帳號上。
    如果問題仍然存在，還請提供以下資訊以供我們核實。若能提供越多資訊，將會加快核實過程：
    1. 遊戲UID
    2. 付款平台（如Paypal/Razer/Apple Pay等...）
    2. 訂單編號
    3. 交易日期與時間
    4. 購買當日是否有進行其他相同金額的商品交易（如有，請提供一共有幾筆）
    5. 商品名稱
    6. 帶有訂單編號的收據截圖
    待我們收到以上相關資訊後，我方團隊將會盡快處理您的請求。
    還請您耐心等待，感謝您的理解。
    《崩壞：星穹鐵道》客服團隊

2024-09-03 16:22:23 [玩家] ***:
    兩筆3290元，一筆1690元，總共三筆，用PayPal，銀行帳戶有被扣款，但沒有顯示購買成功，且PayPal 沒有收到任何有關的明細，
    UID:******
    日期：9月2日 上午2:21～2:57
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/******e4db140d14bd9222d7a21f71d15_******.png"" style=""max-height: 150px;"" ></img> <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/aceb39de0758d4c3027d1f097b505fd6_******.jpeg"" style=""max-height: 150px;"" ></img> 

2024-09-03 18:13:24 [客服] ***:
    親愛的開拓者，您好 
    感謝您的回覆~
    造成您的不便，我們深表歉意，我們已將此問題轉交相關團隊進一步核實。我們收到結果後會盡快給您回覆，期間還請您耐心等待。
    《崩壞：星穹鐵道》客服團隊

2024-09-04 15:44:24 [客服] ***:
    親愛的開拓者，您好
    非常抱歉，這邊是需要您提供有顯示訂單編號的PayPal訂單截圖，相關團隊方能準確核實到賬單。
    若是無法提供帶有明細的PayPal訂單截圖，建議您先聯絡PayPal查詢交易狀態。
    造成您的不便還請見諒 <(_ _)>
    《崩壞：星穹鐵道》客服團隊

"
115783154711724032,合格,,特殊问题-建议类反馈-建议类反馈,"2024-09-03 02:57:31 [玩家] ***:
    
    Problem: Hello, ich habe Mitbekommen, dass sie einen casual Modus in die Story hinein gefügt haben um das game für manche leute Einfacher zu machen. Nun da dieser button drin ist, würde ich mich fragen wann der Aventurine Boss wieder ins spiel kommt ( in dem Divergentes univerus ) Ich habe bemerkt, dass ich damals in der Story wirklich ein skill issue hatte und würde sehr gerne wieder gegen ihn spielen ( besonders gegen seine coole 3 phasen form ) der Boss macht echt spaß und ich finde es schade, das er aus dem Modus ist. Vielen dank für die Aufmerksamkeit und ich hoffe ihr nimt euch mein Feedback an :D
    Bild hochladen (Lade bis zu 5 Bilder hoch, jedes kleiner als 10 MB): 
    Video hochladen (Es können maximal 10 Videos hochgeladen werden. Die Größe der einzelnen Videos darf 200 MB nicht überschreiten. Unterstützte Formate: .mp4, .webm, .ogg, .mov): 
    Kontaktinfo: 

2024-09-03 17:26:00 [客服] ***:
    Hallo, lieber Trailblazer,
    Herzlichen Dank für deinen Feedback. Es freut uns zu hören, dass du in unserem Spiel Spaß hast!＼(≧▽≦)／
    Wir werden deine Rückmeldung gerne an unsere Team weiterleiten!
    Falls du andere Vorschlägen oder Anliegen haben sollst, kontaktiere uns gerne erneut!
    Wir danken dir für deine Unterstützung! Wir wünschen dir einen schönen Tag!(◕‿◕)
    Honkai: Star Rail CS Team

"
115783102299701248,合格,,游戏问题-任务流程-同行任务,"2024-09-03 02:44:30 [玩家] ***:
    
    Issue Description: I had logged out while in the middle of the ""letter from a strange woman"" quest because i couldn't beat the fight with Yanqing and retreated, and when i logged back in it says the quest is complete and i can no longer access it? My UID is ******. I did not beat the quest.
    Upload image(Upload up to 5 pictures, each less than 10 MB): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/f16ce3d******e20f3c7bff96ab1e7423_******.png"" style=""max-height: 150px;"" ></img>
    Upload video (A maximum of 10 videos can be uploaded. The size of each video cannot exceed 200 MB. Supported formats: .mp4, .webm, .ogg, .mov): 
    Contact Email: ***@***.***

2024-09-04 14:38:24 [客服] ***:
    Dear Trailblazer,
    Thanks for sharing the situation with us and the screenshots 
    Based on the situation that you're facing, we can confirm that this mission have been completed successfully, please rest assure that the rewards doesn't change for this situation.
    Do let us know if there's anything we can assist!
    Honkai: Star Rail CS Team

"
115782842320027649,合格,카테고리는 악의적인환불>기타 또는 기타>기타 가 맞을듯합니다,充值问题-退款申请-KR:七天无理由/未成年,"2024-09-03 01:39:56 [玩家] ***:
    
    문제 피드백: 5주 전, 무명객의 영광을 구매하려다 무명객의 휘장을 구매했었습니다. 그래서 환불 진행 후 영광을 다시 구매하려고 했는데, 인게임은 환불 적용이 되지 않았습니다. 그러다 저번주 쯤 환불 악용이라며 성옥이 마이너스가 되었었습니다. 성옥 0 이상으로 맞추지 않으면 계정이 정지 된다길래 우선 0 이상으로 과금해둔 상태였는데, 오늘 계정을 들어오니 환불로 인해 중복 차감된 성옥이 재발송 되었다는 우편이 와있었습니다. 이 부분은 계정 정지와 관련이 없는 걸까요? 환불 악용도 아니었고... 계정 정지 없이 게임 즐길 수 있으면 좋을 거 같아서요.
    이미지 업로드 (최대 5장의 이미지 업로드 가능, 10MB 이하): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/ac******cbafb7f2282ad3f56c9567_******.png"" style=""max-height: 150px;"" ></img>
    동영상 업로드 (동영상은 최대 10개 업로드 가능하며 각 동영상의 크기는 200MB를 초과할 수 없습니다. 지원하는 영상 형식: mp4, .webm, .ogg, .mov): 
    연락처: ***@***.***

2024-09-03 17:29:54 [客服] ***:
    안녕하세요 개척자님
    붕괴: 스타레일 고객센터에 연락 주셔서 감사합니다
    먼저 개척자님께 이용중 불편을 드린 점 진심으로 사과드립니다
    문의하신 내용에 대해 중복으로 차감된 오류가 발생하여 성옥을 재발송하여 드린 점 안내해 드리며
    해당 문제는 계정 정지와는 관련 없으니 안심하시고 게임을 플레이하여 주시기 바랍니다
    <붕괴: 스타레일> 에 대한 지속적인 관심과 사랑에 감사드리며
    기타 문의사항 혹은 건의사항이 있으신 경우 언제든지 고객센터를 찾아주세요.
    감사합니다
    붕괴: 스타레일 고객센터 드림

"
115782679044096000,合格,"Player indicates that rates the ticket 1-star for Spam, so this seems to be a malicious negative evaluation.",特殊问题-建议类反馈-建议类反馈,"2024-09-03 00:59:23 [玩家] ***:
    
    Descripción del problema: Y como el añonpasado dije

Una tienda donde este todo sin ir a los npcs al lugar. Y sin limitacion de comprar por dia.

Nunca llego mierda a tener todo 100 por q me aburrio y siguen creando mas items

Y tambien hablando de las monedas aiden y mas

Y de una forma mas rapida en tener q ir al caliz adecuado para obtener matwrial faltante para un heroe sl quien selecciones dentro de una misma pantalla en esos caliz .

No una sugerencia recomendacion de unq lista de heroes al costado derecho ir a para.. y un icono del caliz con un nunero abajo dice 5 y un tooltip que diga se requiere jugar 5 veces esto. Mantener presionado, total 400 orbed….  Icono de campaniya

Aqui pueded activar para notificaciones.

Siguiente

Ajuste la cantidad de orbes que necesita (slide menos de 50).  Si no quiero hacer calculos mentales
Checkbox.  Automatico
Recibiras una notificacion cuando puedas jugar aleste caliz 2 veces.

Y recordar q sintesis material, al convertir al x, define 5 del icono
    Subir imagen (Máx. 5 imágenes, 10 MB o menos): 
    Subir video (Máx. 10 videos, cada uno de menos de 200 MB. Formatos compatibles: mp4, .webm, .ogg, .mov): 
    Correo electrónico: 

2024-09-03 18:37:15 [客服] ***:
    Saludos Trazacaminos,
    Muchas gracias por contactarnos. Lamentamos mucho que te sientas de esa manera. ( ; ω ; ) 
    Queremos que sepas que, para nosotros, las opiniones de jugadores como tú son muy importantes. Aunque no podemos hacer promesas, puedes dar por sentado que tendremos en cuenta este mensaje que nos enviaste y lo añadiremos a nuestra casilla de comentarios.
    Muchas gracias por tomarte la molestia y el tiempo de compartirnos tus opiniones. (ᵔ◡ᵔ)
    Si surge algún otro asunto, por favor no dudes en volver a ponerte en contacto con nosotros. ¡Muchas gracias!
    Equipo de Soporte Honkai: Star Rail

"
115782564287938560,合格,,账号问题-其他-其他,"2024-09-03 00:30:53 [玩家] ***:
    
    문제 피드백: 저는 갤럭시 패드 s9 fe와 갤럭시 폰 2개로 스타레일을 하고 있는 유저 입니다. 근데 오늘 갑자기 저런 팝업창이 뜨면서 패드 로그인이 안됩니다. 오류인가 싶어 공식 카페에 가보았지만 저만 그런 것 같아요,,
    이미지 업로드 (최대 5장의 이미지 업로드 가능, 10MB 이하): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/03/0/75e8a5c******fa******c5553b4a493_******.jpg"" style=""max-height: 150px;"" ></img>
    동영상 업로드 (동영상은 최대 10개 업로드 가능하며 각 동영상의 크기는 200MB를 초과할 수 없습니다. 지원하는 영상 형식: mp4, .webm, .ogg, .mov): 
    연락처: ***@***.***

2024-09-03 09:18:24 [客服] ***:
    안녕하세요 개척자님
    붕괴: 스타레일 고객센터에 연락 주셔서 감사합니다
    번거로우시더라도 아래의 방법을 참고하여 로그인 연동 계정을 추가하여 이용 부탁드립니다
    ■ 게임 메인 화면 > 휴대폰 > 설정 > 계정 설정 > 사용자 센터 > 메일 or 연동계정 변경
    ■ https://account.hoyoverse.com 접속 > 로그인 > 계정 보안 설정 > 메일 or 연동계정 변경
    * 이메일 연동 시 HoYoverse 통행증 계정 생성 혹은 연동에
    사용되지 않은 이메일 주소를 사용하셔야 한다는 점 안내 드립니다
    * 게임센터 계정의 경우 IOS 기기에서만 연동/연동 해제가 가능합니다
    * 구글 계정의 경우 안드로이드 기기에서만 연동/연동 해제가 가능합니다
    개척자님의 문의에 조금이나마 도움이 되었기를 바라오며
    기타 문의사항 발생 시 언제든지 고객센터를 찾아주세요
    감사합니다
    붕괴: 스타레일 고객센터 드림

"
115782486307504128,合格,,账号问题-其他-其他,"2024-09-03 00:11:31 [玩家] ***:
    
    Описание проблемы: Здраствуйте! Я сегодня утром хотел поменять пароль на аккаунте из за того что я его забыл. И я поменял но у меня вместе с новым паролем слетел аккаунт и теперь у меня вместо 21 ранга начальный сюжет с Кафкой. Можете ли вы мне помочь вернуть мой прошлый аккаунт?
    Загрузить изображение (Не более 5 изображений размером до 10 МБ): 
    Загрузить видео (Можно загрузить до 10 видеофайлов, размер каждого файла не должен превышать 200 Мб. Поддерживаемые форматы: .mp4, .webm, .ogg, .mov): 
    Email: ***@***.***

2024-09-03 03:54:10 [客服] ***:
    Здравствуйте, Первопроходец! (☆ω☆)
    Подскажите нам, пожалуйста, UID аккаунта, в который вы хотите войти, постараемся вам помочь! (◕‿◕✿)
    Команда поддержки Honkai: Star Rail

"
115727939148840960,合格,,游戏问题-游戏内本地化相关-文本翻译问题,"2024-08-24 14:24:36 [玩家] ***:
    
    問題詳細: 花火入手後のメッセージに誤字があります
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/24/0/8972f9453ed12c807fcea4d80f4a2c94_******.png"" style=""max-height: 150px;"" ></img>
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: 

2024-08-24 15:03:34 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件につきまして、お寄せいただいた情報をもとに確認を進めてまいります。
    不備や不具合などにて開拓者様のお手を煩わせてしまわないよう、
    より一層の注意を払って運営をいたしてまいります。
    本件に関してのご報告いただきましたこと心よりお礼申し上げます。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115723596534120448,合格,,特殊问题-兑换码-兑换码,"2024-08-23 20:26:06 [玩家] ***:
    
    Описание проблемы: Здравствуйте! Решила использовать в игре промокод, но он, почему-то, не работает. На другом аккаунте прошло всё хорошо. В чем может быть проблема?
    Загрузить изображение (Не более 5 изображений размером до 10 МБ): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/08/23/0/35b5569d7b9c857ec6d4c2446f4ff75a_******.png"" style=""max-height: 150px;"" ></img>
    Загрузить видео (Можно загрузить до 10 видеофайлов, размер каждого файла не должен превышать 200 Мб. Поддерживаемые форматы: .mp4, .webm, .ogg, .mov): 
    Email: 

2024-08-23 20:32:16 [客服] ***:
    Привет, дорогой Первопроходец!ヾ(•ω•`)o
    Пожалуйста, удостоверьтесь, что вы правильно ввели промокодик и что он не содержит лишних символов или пробелов. Если проблемка не решается, отправьте, пожалуйста, следующее:
    1. Видео с вводом промокодика
    2. Ссылочка на ресурсик, где вы получили промокодик
    Заранее спасибо! (p≧w≦q)
    С наилучшими пожеланиями,
    Команда поддержки Honkai: Star Rail

2024-08-23 20:55:35 [玩家] ***:
    Прошу прощение за беспокойство, я перепутала промокоды от игр.

2024-08-23 21:02:08 [客服] ***:
    Вас поняли. Рады, что получилось разобраться! Подскажите, пожалуйста, остались ли у вас какие-то вопросики? (✿◡‿◡)
    С наилучшими пожеланиями,
    Команда поддержки Honkai: Star Rail

2024-08-23 21:14:15 [玩家] ***:
    Нет, не остались.)

2024-08-23 21:14:40 [客服] ***:
    Спасибо за ответик! Если в будущем у вас появятся какие-то вопросики, пожалуйста, не бойтесь вновь написать нам.
    Желаем хорошего денёчка! ♪(^∇^*)
    С наилучшими пожеланиями,
    Команда поддержки Honkai: Star Rail

"
115722845720281088,合格,,游戏问题-系统-其他,"2024-08-23 17:19:37 [玩家] ***:
    
    問題描述: 書架 
符玄致葉爾孤白學士的信
已經完成開拓任務 但符玄目前太卜司 周圍的人也對劃過了還是拿不到這份
請問要如何處理?
PS 之前有跟他說過話但好像沒拿到
    圖片上傳(最多上傳5張圖片，10MB以下): 
    影片上傳 （最多上傳10支影片，每支影片容量不超過200MB，且僅支援mp4、webm、ogg和mov格式的檔案）: 
    聯絡方式: ***@***.***

2024-08-23 18:00:49 [客服] ***:
    親愛的開拓者，您好！ 
    非常抱歉給開拓者帶來了困擾！
    目前符玄人不在仙舟羅浮上。您可以等待後續版本推進劇情後再嘗試獲取該閱讀物喔~ ^_^
    感謝開拓者對於崩壞：星穹鐵道的支持！
    如開拓者有任何其他問題，請繼續與我們保持聯絡。 
    祝您遊戲愉快！
    《崩壞：星穹鐵道》客服團隊

"
